run_id,run_key,design_id,split,overall_minimum,threshold,signed_margin,absolute_margin,recorded_breach,reproduced_breach,polarity_match,exact_threshold
251,D050-R01,D050,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
252,D050-R02,D050,train,0.025000000000000001,0.80000000000000004,-0.77500000000000002,0.77500000000000002,True,True,True,False
253,D050-R03,D050,train,0.025000000000000001,0.80000000000000004,-0.77500000000000002,0.77500000000000002,True,True,True,False
254,D050-R04,D050,train,0.025000000000000001,0.80000000000000004,-0.77500000000000002,0.77500000000000002,True,True,True,False
255,D051-R00,D051,train,0.13333333333333333,0.80000000000000004,-0.66666666666666674,0.66666666666666674,True,True,True,False
256,D051-R01,D051,train,0.13333333333333333,0.80000000000000004,-0.66666666666666674,0.66666666666666674,True,True,True,False
257,D051-R02,D051,train,0.13333333333333333,0.80000000000000004,-0.66666666666666674,0.66666666666666674,True,True,True,False
258,D051-R03,D051,train,0.13333333333333333,0.80000000000000004,-0.66666666666666674,0.66666666666666674,True,True,True,False
259,D051-R04,D051,train,0.13333333333333333,0.80000000000000004,-0.66666666666666674,0.66666666666666674,True,True,True,False
260,D052-R00,D052,validation,0.040000000000000001,0.80000000000000004,-0.76000000000000001,0.76000000000000001,True,True,True,False
261,D052-R01,D052,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
262,D052-R02,D052,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
263,D052-R03,D052,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
264,D052-R04,D052,validation,0.040000000000000001,0.80000000000000004,-0.76000000000000001,0.76000000000000001,True,True,True,False
265,D053-R00,D053,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
266,D053-R01,D053,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
267,D053-R02,D053,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
268,D053-R03,D053,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
269,D053-R04,D053,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
270,D054-R00,D054,train,0.66666666666666663,0.80000000000000004,-0.13333333333333341,0.13333333333333341,True,True,True,False
271,D054-R01,D054,train,0.66666666666666663,0.80000000000000004,-0.13333333333333341,0.13333333333333341,True,True,True,False
272,D054-R02,D054,train,0.33333333333333331,0.80000000000000004,-0.46666666666666673,0.46666666666666673,True,True,True,False
273,D054-R03,D054,train,0.16666666666666666,0.80000000000000004,-0.63333333333333341,0.63333333333333341,True,True,True,False
274,D054-R04,D054,train,0.16666666666666666,0.80000000000000004,-0.63333333333333341,0.63333333333333341,True,True,True,False
275,D055-R00,D055,train,0.13333333333333333,0.80000000000000004,-0.66666666666666674,0.66666666666666674,True,True,True,False
276,D055-R01,D055,train,0.033333333333333333,0.80000000000000004,-0.76666666666666672,0.76666666666666672,True,True,True,False
277,D055-R02,D055,train,0.16666666666666666,0.80000000000000004,-0.63333333333333341,0.63333333333333341,True,True,True,False
278,D055-R03,D055,train,0.033333333333333333,0.80000000000000004,-0.76666666666666672,0.76666666666666672,True,True,True,False
279,D055-R04,D055,train,0.033333333333333333,0.80000000000000004,-0.76666666666666672,0.76666666666666672,True,True,True,False
280,D056-R00,D056,train,0.040000000000000001,0.80000000000000004,-0.76000000000000001,0.76000000000000001,True,True,True,False
281,D056-R01,D056,train,0.040000000000000001,0.80000000000000004,-0.76000000000000001,0.76000000000000001,True,True,True,False
282,D056-R02,D056,train,0.040000000000000001,0.80000000000000004,-0.76000000000000001,0.76000000000000001,True,True,True,False
283,D056-R03,D056,train,0.080000000000000002,0.80000000000000004,-0.72000000000000008,0.72000000000000008,True,True,True,False
284,D056-R04,D056,train,0.040000000000000001,0.80000000000000004,-0.76000000000000001,0.76000000000000001,True,True,True,False
285,D057-R00,D057,train,0.088888888888888892,0.80000000000000004,-0.71111111111111114,0.71111111111111114,True,True,True,False
286,D057-R01,D057,train,0.088888888888888892,0.80000000000000004,-0.71111111111111114,0.71111111111111114,True,True,True,False
287,D057-R02,D057,train,0.1111111111111111,0.80000000000000004,-0.68888888888888888,0.68888888888888888,True,True,True,False
288,D057-R03,D057,train,0.1111111111111111,0.80000000000000004,-0.68888888888888888,0.68888888888888888,True,True,True,False
289,D057-R04,D057,train,0.1111111111111111,0.80000000000000004,-0.68888888888888888,0.68888888888888888,True,True,True,False
290,D058-R00,D058,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
291,D058-R01,D058,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
292,D058-R02,D058,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
293,D058-R03,D058,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
294,D058-R04,D058,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
295,D059-R00,D059,train,0.17142857142857143,0.80000000000000004,-0.62857142857142856,0.62857142857142856,True,True,True,False
296,D059-R01,D059,train,0.22857142857142856,0.80000000000000004,-0.57142857142857151,0.57142857142857151,True,True,True,False
297,D059-R02,D059,train,0.22857142857142856,0.80000000000000004,-0.57142857142857151,0.57142857142857151,True,True,True,False
298,D059-R03,D059,train,0.20000000000000001,0.80000000000000004,-0.60000000000000009,0.60000000000000009,True,True,True,False
299,D059-R04,D059,train,0.22857142857142856,0.80000000000000004,-0.57142857142857151,0.57142857142857151,True,True,True,False
300,D060-R00,D060,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
301,D060-R01,D060,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
302,D060-R02,D060,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
303,D060-R03,D060,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
304,D060-R04,D060,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
305,D061-R00,D061,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
306,D061-R01,D061,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
307,D061-R02,D061,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
308,D061-R03,D061,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
309,D061-R04,D061,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
310,D062-R00,D062,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
311,D062-R01,D062,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
312,D062-R02,D062,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
313,D062-R03,D062,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
314,D062-R04,D062,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
315,D063-R00,D063,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
316,D063-R01,D063,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
317,D063-R02,D063,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
318,D063-R03,D063,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
319,D063-R04,D063,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
320,D064-R00,D064,validation,0.20000000000000001,0.80000000000000004,-0.60000000000000009,0.60000000000000009,True,True,True,False
321,D064-R01,D064,validation,0.48888888888888887,0.80000000000000004,-0.31111111111111117,0.31111111111111117,True,True,True,False
322,D064-R02,D064,validation,0.44444444444444442,0.80000000000000004,-0.35555555555555562,0.35555555555555562,True,True,True,False
323,D064-R03,D064,validation,0.44444444444444442,0.80000000000000004,-0.35555555555555562,0.35555555555555562,True,True,True,False
324,D064-R04,D064,validation,0.57777777777777772,0.80000000000000004,-0.22222222222222232,0.22222222222222232,True,True,True,False
325,D065-R00,D065,train,0.59999999999999998,0.80000000000000004,-0.20000000000000007,0.20000000000000007,True,True,True,False
326,D065-R01,D065,train,0.52500000000000002,0.80000000000000004,-0.27500000000000002,0.27500000000000002,True,True,True,False
327,D065-R02,D065,train,0.65000000000000002,0.80000000000000004,-0.15000000000000002,0.15000000000000002,True,True,True,False
328,D065-R03,D065,train,0.55000000000000004,0.80000000000000004,-0.25,0.25,True,True,True,False
329,D065-R04,D065,train,0.67500000000000004,0.80000000000000004,-0.125,0.125,True,True,True,False
330,D066-R00,D066,validation,0.54000000000000004,0.80000000000000004,-0.26000000000000001,0.26000000000000001,True,True,True,False
331,D066-R01,D066,validation,0.47999999999999998,0.80000000000000004,-0.32000000000000006,0.32000000000000006,True,True,True,False
332,D066-R02,D066,validation,0.28000000000000003,0.80000000000000004,-0.52000000000000002,0.52000000000000002,True,True,True,False
333,D066-R03,D066,validation,0.46000000000000002,0.80000000000000004,-0.34000000000000002,0.34000000000000002,True,True,True,False
334,D066-R04,D066,validation,0.57999999999999996,0.80000000000000004,-0.22000000000000008,0.22000000000000008,True,True,True,False
335,D067-R00,D067,validation,0.5,0.80000000000000004,-0.30000000000000004,0.30000000000000004,True,True,True,False
336,D067-R01,D067,validation,0.66666666666666663,0.80000000000000004,-0.13333333333333341,0.13333333333333341,True,True,True,False
337,D067-R02,D067,validation,0.66666666666666663,0.80000000000000004,-0.13333333333333341,0.13333333333333341,True,True,True,False
338,D067-R03,D067,validation,0.59999999999999998,0.80000000000000004,-0.20000000000000007,0.20000000000000007,True,True,True,False
339,D067-R04,D067,validation,0.56666666666666665,0.80000000000000004,-0.23333333333333339,0.23333333333333339,True,True,True,False
340,D068-R00,D068,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
341,D068-R01,D068,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
342,D068-R02,D068,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
343,D068-R03,D068,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
344,D068-R04,D068,train,0.028571428571428571,0.80000000000000004,-0.77142857142857146,0.77142857142857146,True,True,True,False
345,D069-R00,D069,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
346,D069-R01,D069,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
347,D069-R02,D069,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
348,D069-R03,D069,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
349,D069-R04,D069,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
350,D070-R00,D070,train,0.028571428571428571,0.80000000000000004,-0.77142857142857146,0.77142857142857146,True,True,True,False
351,D070-R01,D070,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
352,D070-R02,D070,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
353,D070-R03,D070,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
354,D070-R04,D070,train,0.028571428571428571,0.80000000000000004,-0.77142857142857146,0.77142857142857146,True,True,True,False
355,D071-R00,D071,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
356,D071-R01,D071,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
357,D071-R02,D071,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
358,D071-R03,D071,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
359,D071-R04,D071,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
360,D072-R00,D072,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
361,D072-R01,D072,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
362,D072-R02,D072,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
363,D072-R03,D072,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
364,D072-R04,D072,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
365,D073-R00,D073,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
366,D073-R01,D073,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
367,D073-R02,D073,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
368,D073-R03,D073,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
369,D073-R04,D073,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
370,D074-R00,D074,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
371,D074-R01,D074,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
372,D074-R02,D074,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
373,D074-R03,D074,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
374,D074-R04,D074,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
375,D075-R00,D075,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
376,D075-R01,D075,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
377,D075-R02,D075,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
378,D075-R03,D075,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
379,D075-R04,D075,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
380,D076-R00,D076,train,0.040000000000000001,0.80000000000000004,-0.76000000000000001,0.76000000000000001,True,True,True,False
381,D076-R01,D076,train,0.040000000000000001,0.80000000000000004,-0.76000000000000001,0.76000000000000001,True,True,True,False
382,D076-R02,D076,train,0.040000000000000001,0.80000000000000004,-0.76000000000000001,0.76000000000000001,True,True,True,False
383,D076-R03,D076,train,0.16666666666666666,0.80000000000000004,-0.63333333333333341,0.63333333333333341,True,True,True,False
384,D076-R04,D076,train,0.040000000000000001,0.80000000000000004,-0.76000000000000001,0.76000000000000001,True,True,True,False
385,D077-R00,D077,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
386,D077-R01,D077,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
387,D077-R02,D077,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
388,D077-R03,D077,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
389,D077-R04,D077,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
390,D078-R00,D078,test,0.40000000000000002,0.80000000000000004,-0.40000000000000002,0.40000000000000002,True,True,True,False
391,D078-R01,D078,test,0.29999999999999999,0.80000000000000004,-0.5,0.5,True,True,True,False
392,D078-R02,D078,test,0.40000000000000002,0.80000000000000004,-0.40000000000000002,0.40000000000000002,True,True,True,False
393,D078-R03,D078,test,0.40000000000000002,0.80000000000000004,-0.40000000000000002,0.40000000000000002,True,True,True,False
394,D078-R04,D078,test,0.20000000000000001,0.80000000000000004,-0.60000000000000009,0.60000000000000009,True,True,True,False
395,D079-R00,D079,train,0.40000000000000002,0.80000000000000004,-0.40000000000000002,0.40000000000000002,True,True,True,False
396,D079-R01,D079,train,0.40000000000000002,0.80000000000000004,-0.40000000000000002,0.40000000000000002,True,True,True,False
397,D079-R02,D079,train,0.40000000000000002,0.80000000000000004,-0.40000000000000002,0.40000000000000002,True,True,True,False
398,D079-R03,D079,train,0.31428571428571428,0.80000000000000004,-0.48571428571428577,0.48571428571428577,True,True,True,False
399,D079-R04,D079,train,0.40000000000000002,0.80000000000000004,-0.40000000000000002,0.40000000000000002,True,True,True,False
400,D080-R00,D080,train,0.5,0.80000000000000004,-0.30000000000000004,0.30000000000000004,True,True,True,False
401,D080-R01,D080,train,0.14999999999999999,0.80000000000000004,-0.65000000000000002,0.65000000000000002,True,True,True,False
402,D080-R02,D080,train,0.45000000000000001,0.80000000000000004,-0.35000000000000003,0.35000000000000003,True,True,True,False
403,D080-R03,D080,train,0.25,0.80000000000000004,-0.55000000000000004,0.55000000000000004,True,True,True,False
404,D080-R04,D080,train,0.59999999999999998,0.80000000000000004,-0.20000000000000007,0.20000000000000007,True,True,True,False
405,D081-R00,D081,test,0.42499999999999999,0.80000000000000004,-0.37500000000000006,0.37500000000000006,True,True,True,False
406,D081-R01,D081,test,0.47499999999999998,0.80000000000000004,-0.32500000000000007,0.32500000000000007,True,True,True,False
407,D081-R02,D081,test,0.375,0.80000000000000004,-0.42500000000000004,0.42500000000000004,True,True,True,False
408,D081-R03,D081,test,0.29999999999999999,0.80000000000000004,-0.5,0.5,True,True,True,False
409,D081-R04,D081,test,0.42499999999999999,0.80000000000000004,-0.37500000000000006,0.37500000000000006,True,True,True,False
410,D082-R00,D082,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
411,D082-R01,D082,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
412,D082-R02,D082,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
413,D082-R03,D082,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
414,D082-R04,D082,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
415,D083-R00,D083,train,0.56666666666666665,0.80000000000000004,-0.23333333333333339,0.23333333333333339,True,True,True,False
416,D083-R01,D083,train,0.66666666666666663,0.80000000000000004,-0.13333333333333341,0.13333333333333341,True,True,True,False
417,D083-R02,D083,train,0.6333333333333333,0.80000000000000004,-0.16666666666666674,0.16666666666666674,True,True,True,False
418,D083-R03,D083,train,0.66666666666666663,0.80000000000000004,-0.13333333333333341,0.13333333333333341,True,True,True,False
419,D083-R04,D083,train,0.56666666666666665,0.80000000000000004,-0.23333333333333339,0.23333333333333339,True,True,True,False
420,D084-R00,D084,train,0.40000000000000002,0.80000000000000004,-0.40000000000000002,0.40000000000000002,True,True,True,False
421,D084-R01,D084,train,0.46666666666666667,0.80000000000000004,-0.33333333333333337,0.33333333333333337,True,True,True,False
422,D084-R02,D084,train,0.26666666666666666,0.80000000000000004,-0.53333333333333344,0.53333333333333344,True,True,True,False
423,D084-R03,D084,train,0.33333333333333331,0.80000000000000004,-0.46666666666666673,0.46666666666666673,True,True,True,False
424,D084-R04,D084,train,0.40000000000000002,0.80000000000000004,-0.40000000000000002,0.40000000000000002,True,True,True,False
425,D085-R00,D085,train,0.33333333333333331,0.80000000000000004,-0.46666666666666673,0.46666666666666673,True,True,True,False
426,D085-R01,D085,train,0.16666666666666666,0.80000000000000004,-0.63333333333333341,0.63333333333333341,True,True,True,False
427,D085-R02,D085,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
428,D085-R03,D085,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
429,D085-R04,D085,train,0.16666666666666666,0.80000000000000004,-0.63333333333333341,0.63333333333333341,True,True,True,False
430,D086-R00,D086,train,0.46000000000000002,0.80000000000000004,-0.34000000000000002,0.34000000000000002,True,True,True,False
431,D086-R01,D086,train,0.47999999999999998,0.80000000000000004,-0.32000000000000006,0.32000000000000006,True,True,True,False
432,D086-R02,D086,train,0.44,0.80000000000000004,-0.36000000000000004,0.36000000000000004,True,True,True,False
433,D086-R03,D086,train,0.44,0.80000000000000004,-0.36000000000000004,0.36000000000000004,True,True,True,False
434,D086-R04,D086,train,0.47999999999999998,0.80000000000000004,-0.32000000000000006,0.32000000000000006,True,True,True,False
435,D087-R00,D087,validation,0.050000000000000003,0.80000000000000004,-0.75,0.75,True,True,True,False
436,D087-R01,D087,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
437,D087-R02,D087,validation,0.025000000000000001,0.80000000000000004,-0.77500000000000002,0.77500000000000002,True,True,True,False
438,D087-R03,D087,validation,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
439,D087-R04,D087,validation,0.025000000000000001,0.80000000000000004,-0.77500000000000002,0.77500000000000002,True,True,True,False
440,D088-R00,D088,train,0.02,0.80000000000000004,-0.78000000000000003,0.78000000000000003,True,True,True,False
441,D088-R01,D088,train,0.02,0.80000000000000004,-0.78000000000000003,0.78000000000000003,True,True,True,False
442,D088-R02,D088,train,0.040000000000000001,0.80000000000000004,-0.76000000000000001,0.76000000000000001,True,True,True,False
443,D088-R03,D088,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
444,D088-R04,D088,train,0.040000000000000001,0.80000000000000004,-0.76000000000000001,0.76000000000000001,True,True,True,False
445,D089-R00,D089,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
446,D089-R01,D089,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
447,D089-R02,D089,train,0.02,0.80000000000000004,-0.78000000000000003,0.78000000000000003,True,True,True,False
448,D089-R03,D089,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
449,D089-R04,D089,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
450,D090-R00,D090,train,0.066666666666666666,0.80000000000000004,-0.73333333333333339,0.73333333333333339,True,True,True,False
451,D090-R01,D090,train,0.066666666666666666,0.80000000000000004,-0.73333333333333339,0.73333333333333339,True,True,True,False
452,D090-R02,D090,train,0.066666666666666666,0.80000000000000004,-0.73333333333333339,0.73333333333333339,True,True,True,False
453,D090-R03,D090,train,0.066666666666666666,0.80000000000000004,-0.73333333333333339,0.73333333333333339,True,True,True,False
454,D090-R04,D090,train,0.13333333333333333,0.80000000000000004,-0.66666666666666674,0.66666666666666674,True,True,True,False
455,D091-R00,D091,train,0.40000000000000002,0.80000000000000004,-0.40000000000000002,0.40000000000000002,True,True,True,False
456,D091-R01,D091,train,0.53333333333333333,0.80000000000000004,-0.26666666666666672,0.26666666666666672,True,True,True,False
457,D091-R02,D091,train,0.40000000000000002,0.80000000000000004,-0.40000000000000002,0.40000000000000002,True,True,True,False
458,D091-R03,D091,train,0.33333333333333331,0.80000000000000004,-0.46666666666666673,0.46666666666666673,True,True,True,False
459,D091-R04,D091,train,0.13333333333333333,0.80000000000000004,-0.66666666666666674,0.66666666666666674,True,True,True,False
460,D092-R00,D092,train,0.050000000000000003,0.80000000000000004,-0.75,0.75,True,True,True,False
461,D092-R01,D092,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
462,D092-R02,D092,train,0.050000000000000003,0.80000000000000004,-0.75,0.75,True,True,True,False
463,D092-R03,D092,train,0.050000000000000003,0.80000000000000004,-0.75,0.75,True,True,True,False
464,D092-R04,D092,train,0.050000000000000003,0.80000000000000004,-0.75,0.75,True,True,True,False
465,D093-R00,D093,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
466,D093-R01,D093,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
467,D093-R02,D093,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
468,D093-R03,D093,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
469,D093-R04,D093,test,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
470,D094-R00,D094,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
471,D094-R01,D094,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
472,D094-R02,D094,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
473,D094-R03,D094,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
474,D094-R04,D094,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
475,D095-R00,D095,train,0.16666666666666666,0.80000000000000004,-0.63333333333333341,0.63333333333333341,True,True,True,False
476,D095-R01,D095,train,0.16666666666666666,0.80000000000000004,-0.63333333333333341,0.63333333333333341,True,True,True,False
477,D095-R02,D095,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
478,D095-R03,D095,train,0.16666666666666666,0.80000000000000004,-0.63333333333333341,0.63333333333333341,True,True,True,False
479,D095-R04,D095,train,0.16666666666666666,0.80000000000000004,-0.63333333333333341,0.63333333333333341,True,True,True,False
480,D096-R00,D096,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
481,D096-R01,D096,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
482,D096-R02,D096,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
483,D096-R03,D096,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
484,D096-R04,D096,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
485,D097-R00,D097,train,0.33333333333333331,0.80000000000000004,-0.46666666666666673,0.46666666666666673,True,True,True,False
486,D097-R01,D097,train,0.13333333333333333,0.80000000000000004,-0.66666666666666674,0.66666666666666674,True,True,True,False
487,D097-R02,D097,train,0.066666666666666666,0.80000000000000004,-0.73333333333333339,0.73333333333333339,True,True,True,False
488,D097-R03,D097,train,0.33333333333333331,0.80000000000000004,-0.46666666666666673,0.46666666666666673,True,True,True,False
489,D097-R04,D097,train,0.20000000000000001,0.80000000000000004,-0.60000000000000009,0.60000000000000009,True,True,True,False
490,D098-R00,D098,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
491,D098-R01,D098,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
492,D098-R02,D098,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
493,D098-R03,D098,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
494,D098-R04,D098,train,0,0.80000000000000004,-0.80000000000000004,0.80000000000000004,True,True,True,False
495,D099-R00,D099,validation,0.5,0.80000000000000004,-0.30000000000000004,0.30000000000000004,True,True,True,False
496,D099-R01,D099,validation,0.32000000000000001,0.80000000000000004,-0.48000000000000004,0.48000000000000004,True,True,True,False
497,D099-R02,D099,validation,0.35999999999999999,0.80000000000000004,-0.44000000000000006,0.44000000000000006,True,True,True,False
498,D099-R03,D099,validation,0.35999999999999999,0.80000000000000004,-0.44000000000000006,0.44000000000000006,True,True,True,False
499,D099-R04,D099,validation,0.44,0.80000000000000004,-0.36000000000000004,0.36000000000000004,True,True,True,False
