scope,first_design_id,first_partition,second_design_id,second_partition,normalized_distance
stage_a_to_original,SA-D011,sealed_holdout,D056,,1.1780602696388645
stage_a_to_original,SA-D011,sealed_holdout,D057,,1.4477397818660149
stage_a_to_original,SA-D011,sealed_holdout,D058,,1.7384806804250246
stage_a_to_original,SA-D011,sealed_holdout,D059,,0.98496538039709092
stage_a_to_original,SA-D011,sealed_holdout,D060,,0.89794508424532349
stage_a_to_original,SA-D011,sealed_holdout,D061,,0.88536470254983701
stage_a_to_original,SA-D011,sealed_holdout,D062,,1.2884249723800421
stage_a_to_original,SA-D011,sealed_holdout,D063,,0.78803915188820084
stage_a_to_original,SA-D011,sealed_holdout,D064,,1.4661523135690788
stage_a_to_original,SA-D011,sealed_holdout,D065,,1.1630295679363303
stage_a_to_original,SA-D011,sealed_holdout,D066,,1.2446244264901924
stage_a_to_original,SA-D011,sealed_holdout,D067,,1.0643717151156213
stage_a_to_original,SA-D011,sealed_holdout,D068,,0.8705165758026927
stage_a_to_original,SA-D011,sealed_holdout,D069,,1.4881801214260331
stage_a_to_original,SA-D011,sealed_holdout,D070,,0.85270954783594166
stage_a_to_original,SA-D011,sealed_holdout,D071,,1.480246689058063
stage_a_to_original,SA-D011,sealed_holdout,D072,,1.225426159803549
stage_a_to_original,SA-D011,sealed_holdout,D073,,1.3764918473036836
stage_a_to_original,SA-D011,sealed_holdout,D074,,1.5386085420222106
stage_a_to_original,SA-D011,sealed_holdout,D075,,1.3153874126742737
stage_a_to_original,SA-D011,sealed_holdout,D076,,0.91322145196733406
stage_a_to_original,SA-D011,sealed_holdout,D077,,1.6374230346565639
stage_a_to_original,SA-D011,sealed_holdout,D078,,0.87720692659022481
stage_a_to_original,SA-D011,sealed_holdout,D079,,1.1295171158581163
stage_a_to_original,SA-D011,sealed_holdout,D080,,1.28671775628031
stage_a_to_original,SA-D011,sealed_holdout,D081,,1.4033881030295638
stage_a_to_original,SA-D011,sealed_holdout,D082,,1.3667056017673447
stage_a_to_original,SA-D011,sealed_holdout,D083,,1.0424652010305497
stage_a_to_original,SA-D011,sealed_holdout,D084,,1.0671450800930078
stage_a_to_original,SA-D011,sealed_holdout,D085,,1.3391445787981726
stage_a_to_original,SA-D011,sealed_holdout,D086,,1.4937690964478834
stage_a_to_original,SA-D011,sealed_holdout,D087,,1.9709201785107584
stage_a_to_original,SA-D011,sealed_holdout,D088,,1.3957576387279247
stage_a_to_original,SA-D011,sealed_holdout,D089,,1.4964080342641288
stage_a_to_original,SA-D011,sealed_holdout,D090,,1.4814156904415656
stage_a_to_original,SA-D011,sealed_holdout,D091,,1.0404811702671797
stage_a_to_original,SA-D011,sealed_holdout,D092,,1.1137529864997735
stage_a_to_original,SA-D011,sealed_holdout,D093,,1.1083987375115654
stage_a_to_original,SA-D011,sealed_holdout,D094,,1.0246654600912279
stage_a_to_original,SA-D011,sealed_holdout,D095,,1.4516349710561465
stage_a_to_original,SA-D011,sealed_holdout,D096,,1.5633598097886114
stage_a_to_original,SA-D011,sealed_holdout,D097,,1.3629658451126287
stage_a_to_original,SA-D011,sealed_holdout,D098,,1.4848136515788188
stage_a_to_original,SA-D011,sealed_holdout,D099,,1.1461180728666733
stage_a_to_original,SA-D012,development,D000,,0.81119183539674811
stage_a_to_original,SA-D012,development,D001,,0.070928585193353849
stage_a_to_original,SA-D012,development,D002,,0.99850041939728207
stage_a_to_original,SA-D012,development,D003,,1.803822109081374
stage_a_to_original,SA-D012,development,D004,,2.1633544446144666
stage_a_to_original,SA-D012,development,D005,,0.46380487373509938
stage_a_to_original,SA-D012,development,D006,,0.76236883949077738
stage_a_to_original,SA-D012,development,D007,,0.91921768932032299
stage_a_to_original,SA-D012,development,D008,,0.49986035644559279
stage_a_to_original,SA-D012,development,D009,,0.6915026592402409
stage_a_to_original,SA-D012,development,D010,,0.64627338825126512
stage_a_to_original,SA-D012,development,D011,,0.80395127103877828
stage_a_to_original,SA-D012,development,D012,,0.80140182967494977
stage_a_to_original,SA-D012,development,D013,,0.70007822824883081
stage_a_to_original,SA-D012,development,D014,,0.59282990238504074
stage_a_to_original,SA-D012,development,D015,,0.70223864388536428
stage_a_to_original,SA-D012,development,D016,,0.88914697230675688
stage_a_to_original,SA-D012,development,D017,,0.72488804250110184
stage_a_to_original,SA-D012,development,D018,,0.5869705134384483
stage_a_to_original,SA-D012,development,D019,,0.94672480156850769
stage_a_to_original,SA-D012,development,D020,,0.99640083930916379
stage_a_to_original,SA-D012,development,D021,,0.67378234945233584
stage_a_to_original,SA-D012,development,D022,,0.3722883577907633
stage_a_to_original,SA-D012,development,D023,,0.53126015929181802
stage_a_to_original,SA-D012,development,D024,,0.81099527930977422
stage_a_to_original,SA-D012,development,D025,,0.98565599067744081
stage_a_to_original,SA-D012,development,D026,,0.64462364014400941
stage_a_to_original,SA-D012,development,D027,,0.83442126917654924
stage_a_to_original,SA-D012,development,D028,,0.39322819219415883
stage_a_to_original,SA-D012,development,D029,,0.52307862927800508
stage_a_to_original,SA-D012,development,D030,,0.91786788965692634
stage_a_to_original,SA-D012,development,D031,,0.65158686488005901
stage_a_to_original,SA-D012,development,D032,,0.59837275066475315
stage_a_to_original,SA-D012,development,D033,,0.77147153220434506
stage_a_to_original,SA-D012,development,D034,,0.73057075779965652
stage_a_to_original,SA-D012,development,D035,,0.7216900443850649
stage_a_to_original,SA-D012,development,D036,,0.69120736844834652
stage_a_to_original,SA-D012,development,D037,,0.50837035116679741
stage_a_to_original,SA-D012,development,D038,,0.50546170074767305
stage_a_to_original,SA-D012,development,D039,,0.76558670231006021
stage_a_to_original,SA-D012,development,D040,,1.2423270137877405
stage_a_to_original,SA-D012,development,D041,,1.0896352745796789
stage_a_to_original,SA-D012,development,D042,,1.6169569640626711
stage_a_to_original,SA-D012,development,D043,,1.5814415705907769
stage_a_to_original,SA-D012,development,D044,,0.9120448334326432
stage_a_to_original,SA-D012,development,D045,,1.7810155408045192
stage_a_to_original,SA-D012,development,D046,,0.96727309979746134
stage_a_to_original,SA-D012,development,D047,,1.5016593651722323
stage_a_to_original,SA-D012,development,D048,,1.6072308368328623
stage_a_to_original,SA-D012,development,D049,,1.5588761596102958
stage_a_to_original,SA-D012,development,D050,,1.4100470118182817
stage_a_to_original,SA-D012,development,D051,,1.1159544900996314
stage_a_to_original,SA-D012,development,D052,,1.2194530696910257
stage_a_to_original,SA-D012,development,D053,,1.4160770619522653
stage_a_to_original,SA-D012,development,D054,,1.2247518689904551
stage_a_to_original,SA-D012,development,D055,,1.5046421605923344
stage_a_to_original,SA-D012,development,D056,,1.1839975422887916
stage_a_to_original,SA-D012,development,D057,,1.4811016131210093
stage_a_to_original,SA-D012,development,D058,,1.7591354679101667
stage_a_to_original,SA-D012,development,D059,,1.0359491589788838
stage_a_to_original,SA-D012,development,D060,,0.99500066669218323
stage_a_to_original,SA-D012,development,D061,,0.87326307438067663
stage_a_to_original,SA-D012,development,D062,,1.3083493390601562
stage_a_to_original,SA-D012,development,D063,,0.7687846557665865
stage_a_to_original,SA-D012,development,D064,,1.5522733281507397
stage_a_to_original,SA-D012,development,D065,,1.2574325539071345
stage_a_to_original,SA-D012,development,D066,,1.291801286872382
stage_a_to_original,SA-D012,development,D067,,1.1351166614699546
stage_a_to_original,SA-D012,development,D068,,0.91372356384458653
stage_a_to_original,SA-D012,development,D069,,1.5449490758783679
stage_a_to_original,SA-D012,development,D070,,0.8236457756865343
stage_a_to_original,SA-D012,development,D071,,1.5239447257691574
stage_a_to_original,SA-D012,development,D072,,1.2963922657788516
stage_a_to_original,SA-D012,development,D073,,1.4069505032078706
stage_a_to_original,SA-D012,development,D074,,1.6073036872804931
stage_a_to_original,SA-D012,development,D075,,1.387736040595458
stage_a_to_original,SA-D012,development,D076,,0.90466654520773115
stage_a_to_original,SA-D012,development,D077,,1.6715874767498524
stage_a_to_original,SA-D012,development,D078,,0.96281784514899327
stage_a_to_original,SA-D012,development,D079,,1.2372906441092624
stage_a_to_original,SA-D012,development,D080,,1.3384672410271057
stage_a_to_original,SA-D012,development,D081,,1.4486966208475112
stage_a_to_original,SA-D012,development,D082,,1.4232497095818588
stage_a_to_original,SA-D012,development,D083,,1.1201386648415033
stage_a_to_original,SA-D012,development,D084,,1.1488891656196876
stage_a_to_original,SA-D012,development,D085,,1.3766721301801432
stage_a_to_original,SA-D012,development,D086,,1.5508516376859145
stage_a_to_original,SA-D012,development,D087,,2.0316851129584168
stage_a_to_original,SA-D012,development,D088,,1.5052027821738612
stage_a_to_original,SA-D012,development,D089,,1.542876192375606
stage_a_to_original,SA-D012,development,D090,,1.4878517504925617
stage_a_to_original,SA-D012,development,D091,,1.1404949452366353
stage_a_to_original,SA-D012,development,D092,,1.1439229569935414
stage_a_to_original,SA-D012,development,D093,,1.1303607712064816
stage_a_to_original,SA-D012,development,D094,,1.1414380376818225
stage_a_to_original,SA-D012,development,D095,,1.5096690905549011
stage_a_to_original,SA-D012,development,D096,,1.5883949354796991
stage_a_to_original,SA-D012,development,D097,,1.3764089075243691
stage_a_to_original,SA-D012,development,D098,,1.5391350927254228
stage_a_to_original,SA-D012,development,D099,,1.2162688055820163
stage_a_to_original,SA-D013,development,D000,,0.86978129338044974
stage_a_to_original,SA-D013,development,D001,,0.21191635627866762
stage_a_to_original,SA-D013,development,D002,,0.9396562869805517
stage_a_to_original,SA-D013,development,D003,,1.7312310510322557
stage_a_to_original,SA-D013,development,D004,,2.089413729970079
stage_a_to_original,SA-D013,development,D005,,0.4249573593166458
stage_a_to_original,SA-D013,development,D006,,0.71505791982256317
stage_a_to_original,SA-D013,development,D007,,0.88105059311217604
stage_a_to_original,SA-D013,development,D008,,0.3671890275817663
stage_a_to_original,SA-D013,development,D009,,0.6270139717346912
stage_a_to_original,SA-D013,development,D010,,0.6312057866708517
stage_a_to_original,SA-D013,development,D011,,0.74404538152461197
stage_a_to_original,SA-D013,development,D012,,0.71487023725435905
stage_a_to_original,SA-D013,development,D013,,0.65741240769659337
stage_a_to_original,SA-D013,development,D014,,0.53379132294721476
stage_a_to_original,SA-D013,development,D015,,0.6089178953588682
stage_a_to_original,SA-D013,development,D016,,0.85990229346706326
stage_a_to_original,SA-D013,development,D017,,0.71987768400020558
stage_a_to_original,SA-D013,development,D018,,0.45713285773443213
stage_a_to_original,SA-D013,development,D019,,0.89275239566657971
stage_a_to_original,SA-D013,development,D020,,0.92306701682695691
stage_a_to_original,SA-D013,development,D021,,0.60847672253205931
stage_a_to_original,SA-D013,development,D022,,0.25780389586583974
stage_a_to_original,SA-D013,development,D023,,0.43209651225920526
stage_a_to_original,SA-D013,development,D024,,0.74667736012106778
stage_a_to_original,SA-D013,development,D025,,0.91154182557412589
stage_a_to_original,SA-D013,development,D026,,0.57611417229348527
stage_a_to_original,SA-D013,development,D027,,0.7678782151742346
stage_a_to_original,SA-D013,development,D028,,0.37864349433286593
stage_a_to_original,SA-D013,development,D029,,0.42608487863444405
stage_a_to_original,SA-D013,development,D030,,0.88386056597718965
stage_a_to_original,SA-D013,development,D031,,0.52721285896403403
stage_a_to_original,SA-D013,development,D032,,0.4872204744232394
stage_a_to_original,SA-D013,development,D033,,0.71054385806178033
stage_a_to_original,SA-D013,development,D034,,0.63857477104481231
stage_a_to_original,SA-D013,development,D035,,0.68388915132197925
stage_a_to_original,SA-D013,development,D036,,0.64966044403765999
stage_a_to_original,SA-D013,development,D037,,0.41903327033515786
stage_a_to_original,SA-D013,development,D038,,0.39079220875151199
stage_a_to_original,SA-D013,development,D039,,0.70879905660813103
stage_a_to_original,SA-D013,development,D040,,1.1761618351162122
stage_a_to_original,SA-D013,development,D041,,1.0505244259823154
stage_a_to_original,SA-D013,development,D042,,1.6146654435717653
stage_a_to_original,SA-D013,development,D043,,1.5420699365593931
stage_a_to_original,SA-D013,development,D044,,0.90466282836749412
stage_a_to_original,SA-D013,development,D045,,1.7789398650761155
stage_a_to_original,SA-D013,development,D046,,0.89208044329307123
stage_a_to_original,SA-D013,development,D047,,1.4507179002444481
stage_a_to_original,SA-D013,development,D048,,1.5379370395762018
stage_a_to_original,SA-D013,development,D049,,1.5085739419588571
stage_a_to_original,SA-D013,development,D050,,1.4416592166601379
stage_a_to_original,SA-D013,development,D051,,1.1289390345067534
stage_a_to_original,SA-D013,development,D052,,1.1817549098807403
stage_a_to_original,SA-D013,development,D053,,1.3868736600890592
stage_a_to_original,SA-D013,development,D054,,1.2122296168891749
stage_a_to_original,SA-D013,development,D055,,1.4623724091786268
stage_a_to_original,SA-D013,development,D056,,1.2126478563654512
stage_a_to_original,SA-D013,development,D057,,1.4871111642866379
stage_a_to_original,SA-D013,development,D058,,1.7236085520591815
stage_a_to_original,SA-D013,development,D059,,0.97440100871847901
stage_a_to_original,SA-D013,development,D060,,0.88295774614739375
stage_a_to_original,SA-D013,development,D061,,0.89184634017029618
stage_a_to_original,SA-D013,development,D062,,1.2724327002604083
stage_a_to_original,SA-D013,development,D063,,0.71778705314652591
stage_a_to_original,SA-D013,development,D064,,1.5069280596498216
stage_a_to_original,SA-D013,development,D065,,1.2275313011660265
stage_a_to_original,SA-D013,development,D066,,1.3029473179905298
stage_a_to_original,SA-D013,development,D067,,1.1211675167904365
stage_a_to_original,SA-D013,development,D068,,0.88391719176057715
stage_a_to_original,SA-D013,development,D069,,1.4671251397608314
stage_a_to_original,SA-D013,development,D070,,0.86057784887353328
stage_a_to_original,SA-D013,development,D071,,1.4898497003741538
stage_a_to_original,SA-D013,development,D072,,1.2253352902708463
stage_a_to_original,SA-D013,development,D073,,1.3536713702765135
stage_a_to_original,SA-D013,development,D074,,1.5430273646020518
stage_a_to_original,SA-D013,development,D075,,1.3080826688425606
stage_a_to_original,SA-D013,development,D076,,0.94174859559977731
stage_a_to_original,SA-D013,development,D077,,1.6351080695329747
stage_a_to_original,SA-D013,development,D078,,0.86644865373704116
stage_a_to_original,SA-D013,development,D079,,1.1815118038665684
stage_a_to_original,SA-D013,development,D080,,1.3479935114741872
stage_a_to_original,SA-D013,development,D081,,1.4579070897688429
stage_a_to_original,SA-D013,development,D082,,1.3717116774795739
stage_a_to_original,SA-D013,development,D083,,1.0709361473817793
stage_a_to_original,SA-D013,development,D084,,1.1292552521360855
stage_a_to_original,SA-D013,development,D085,,1.3753476947333165
stage_a_to_original,SA-D013,development,D086,,1.5339568760150704
stage_a_to_original,SA-D013,development,D087,,1.9942737993051034
stage_a_to_original,SA-D013,development,D088,,1.4383205632166025
stage_a_to_original,SA-D013,development,D089,,1.513813083318428
stage_a_to_original,SA-D013,development,D090,,1.5023555285552546
stage_a_to_original,SA-D013,development,D091,,1.0641193126365616
stage_a_to_original,SA-D013,development,D092,,1.0996710051894099
stage_a_to_original,SA-D013,development,D093,,1.0627851034661366
stage_a_to_original,SA-D013,development,D094,,1.0416990949189169
stage_a_to_original,SA-D013,development,D095,,1.4713442385131525
stage_a_to_original,SA-D013,development,D096,,1.5435526625585023
stage_a_to_original,SA-D013,development,D097,,1.4071608710970451
stage_a_to_original,SA-D013,development,D098,,1.5094807398122005
stage_a_to_original,SA-D013,development,D099,,1.1673467162184639
stage_a_to_original,SA-D014,development,D000,,0.95502325886141892
stage_a_to_original,SA-D014,development,D001,,0.32228938395344164
stage_a_to_original,SA-D014,development,D002,,0.89753604207121129
stage_a_to_original,SA-D014,development,D003,,1.6741012802404978
stage_a_to_original,SA-D014,development,D004,,2.0164824305027325
stage_a_to_original,SA-D014,development,D005,,0.41251599648341242
stage_a_to_original,SA-D014,development,D006,,0.70158702849310894
stage_a_to_original,SA-D014,development,D007,,0.88469201416005971
stage_a_to_original,SA-D014,development,D008,,0.31841638685198737
stage_a_to_original,SA-D014,development,D009,,0.57430951023853127
stage_a_to_original,SA-D014,development,D010,,0.62990337730449786
stage_a_to_original,SA-D014,development,D011,,0.71129370653104362
stage_a_to_original,SA-D014,development,D012,,0.71016284313935352
stage_a_to_original,SA-D014,development,D013,,0.63472435768027169
stage_a_to_original,SA-D014,development,D014,,0.53683334927781357
stage_a_to_original,SA-D014,development,D015,,0.59440673791502674
stage_a_to_original,SA-D014,development,D016,,0.84760867803634798
stage_a_to_original,SA-D014,development,D017,,0.7282821117459487
stage_a_to_original,SA-D014,development,D018,,0.42003080491008765
stage_a_to_original,SA-D014,development,D019,,0.87125954703164188
stage_a_to_original,SA-D014,development,D020,,0.89878193132732798
stage_a_to_original,SA-D014,development,D021,,0.55139743276541497
stage_a_to_original,SA-D014,development,D022,,0.20784383295302342
stage_a_to_original,SA-D014,development,D023,,0.34962033389325453
stage_a_to_original,SA-D014,development,D024,,0.72309757931367713
stage_a_to_original,SA-D014,development,D025,,0.87978501449670954
stage_a_to_original,SA-D014,development,D026,,0.55462601660133082
stage_a_to_original,SA-D014,development,D027,,0.72713973905305829
stage_a_to_original,SA-D014,development,D028,,0.39668046010264102
stage_a_to_original,SA-D014,development,D029,,0.3804171462453777
stage_a_to_original,SA-D014,development,D030,,0.8593188391878015
stage_a_to_original,SA-D014,development,D031,,0.45325544044893434
stage_a_to_original,SA-D014,development,D032,,0.45281420039620601
stage_a_to_original,SA-D014,development,D033,,0.69113126092524579
stage_a_to_original,SA-D014,development,D034,,0.63203953662082424
stage_a_to_original,SA-D014,development,D035,,0.65070491789131324
stage_a_to_original,SA-D014,development,D036,,0.62736249968457602
stage_a_to_original,SA-D014,development,D037,,0.402639853610748
stage_a_to_original,SA-D014,development,D038,,0.29674091833321065
stage_a_to_original,SA-D014,development,D039,,0.67862153878167142
stage_a_to_original,SA-D014,development,D040,,1.1484570936499752
stage_a_to_original,SA-D014,development,D041,,1.0006836584331082
stage_a_to_original,SA-D014,development,D042,,1.6080773695261814
stage_a_to_original,SA-D014,development,D043,,1.5110330302821622
stage_a_to_original,SA-D014,development,D044,,0.93736500627068287
stage_a_to_original,SA-D014,development,D045,,1.7767326511914785
stage_a_to_original,SA-D014,development,D046,,0.83201660264185473
stage_a_to_original,SA-D014,development,D047,,1.3946007465898165
stage_a_to_original,SA-D014,development,D048,,1.5000023168938459
stage_a_to_original,SA-D014,development,D049,,1.4925172378158076
stage_a_to_original,SA-D014,development,D050,,1.4676465811218278
stage_a_to_original,SA-D014,development,D051,,1.1829311752513396
stage_a_to_original,SA-D014,development,D052,,1.1755418398383577
stage_a_to_original,SA-D014,development,D053,,1.3788407820946489
stage_a_to_original,SA-D014,development,D054,,1.1941692980873255
stage_a_to_original,SA-D014,development,D055,,1.4752886244374888
stage_a_to_original,SA-D014,development,D056,,1.2611211027091638
stage_a_to_original,SA-D014,development,D057,,1.503395192352132
stage_a_to_original,SA-D014,development,D058,,1.7050281499994804
stage_a_to_original,SA-D014,development,D059,,0.92552038080534615
stage_a_to_original,SA-D014,development,D060,,0.82480841066714339
stage_a_to_original,SA-D014,development,D061,,0.92733434222165079
stage_a_to_original,SA-D014,development,D062,,1.2229074635365351
stage_a_to_original,SA-D014,development,D063,,0.68235592864698835
stage_a_to_original,SA-D014,development,D064,,1.5312627629842268
stage_a_to_original,SA-D014,development,D065,,1.2741580394818193
stage_a_to_original,SA-D014,development,D066,,1.3173155673157713
stage_a_to_original,SA-D014,development,D067,,1.1349241767710261
stage_a_to_original,SA-D014,development,D068,,0.89357328445317907
stage_a_to_original,SA-D014,development,D069,,1.417229394281849
stage_a_to_original,SA-D014,development,D070,,0.88308720029422749
stage_a_to_original,SA-D014,development,D071,,1.4725865314131135
stage_a_to_original,SA-D014,development,D072,,1.2069456500791538
stage_a_to_original,SA-D014,development,D073,,1.296921804622998
stage_a_to_original,SA-D014,development,D074,,1.5102973141705458
stage_a_to_original,SA-D014,development,D075,,1.2475803249212085
stage_a_to_original,SA-D014,development,D076,,0.96662607310849014
stage_a_to_original,SA-D014,development,D077,,1.6229320975107011
stage_a_to_original,SA-D014,development,D078,,0.81317470891053145
stage_a_to_original,SA-D014,development,D079,,1.1971654496128046
stage_a_to_original,SA-D014,development,D080,,1.3445027567832748
stage_a_to_original,SA-D014,development,D081,,1.4752848879068343
stage_a_to_original,SA-D014,development,D082,,1.3285000067210102
stage_a_to_original,SA-D014,development,D083,,1.0321329111784567
stage_a_to_original,SA-D014,development,D084,,1.1255064301468511
stage_a_to_original,SA-D014,development,D085,,1.3719519247308833
stage_a_to_original,SA-D014,development,D086,,1.5272167508346273
stage_a_to_original,SA-D014,development,D087,,1.9606809446322346
stage_a_to_original,SA-D014,development,D088,,1.4334938705444242
stage_a_to_original,SA-D014,development,D089,,1.501513424539221
stage_a_to_original,SA-D014,development,D090,,1.5178088582202363
stage_a_to_original,SA-D014,development,D091,,1.0291360529596341
stage_a_to_original,SA-D014,development,D092,,1.0609469000669094
stage_a_to_original,SA-D014,development,D093,,0.99985168763234988
stage_a_to_original,SA-D014,development,D094,,1.0106080661621057
stage_a_to_original,SA-D014,development,D095,,1.4348061343047012
stage_a_to_original,SA-D014,development,D096,,1.5011293134778163
stage_a_to_original,SA-D014,development,D097,,1.418990028951268
stage_a_to_original,SA-D014,development,D098,,1.5287115200077139
stage_a_to_original,SA-D014,development,D099,,1.1637765271136515
stage_a_to_original,SA-D015,development,D000,,1.0457477262331307
stage_a_to_original,SA-D015,development,D001,,0.39505775116559211
stage_a_to_original,SA-D015,development,D002,,0.86472858585359025
stage_a_to_original,SA-D015,development,D003,,1.6297633995002008
stage_a_to_original,SA-D015,development,D004,,1.9453421273125207
stage_a_to_original,SA-D015,development,D005,,0.40159246469377785
stage_a_to_original,SA-D015,development,D006,,0.71737929367714803
stage_a_to_original,SA-D015,development,D007,,0.87475228803164795
stage_a_to_original,SA-D015,development,D008,,0.36753494842101736
stage_a_to_original,SA-D015,development,D009,,0.61375727108779465
stage_a_to_original,SA-D015,development,D010,,0.63954784063725867
stage_a_to_original,SA-D015,development,D011,,0.69083389386926941
stage_a_to_original,SA-D015,development,D012,,0.69615364463522245
stage_a_to_original,SA-D015,development,D013,,0.64012237557496476
stage_a_to_original,SA-D015,development,D014,,0.53487473269289776
stage_a_to_original,SA-D015,development,D015,,0.57766591775916931
stage_a_to_original,SA-D015,development,D016,,0.87622599103900622
stage_a_to_original,SA-D015,development,D017,,0.73930573770881625
stage_a_to_original,SA-D015,development,D018,,0.34064415015268368
stage_a_to_original,SA-D015,development,D019,,0.88844708352059931
stage_a_to_original,SA-D015,development,D020,,0.86205797181073851
stage_a_to_original,SA-D015,development,D021,,0.55027299188832468
stage_a_to_original,SA-D015,development,D022,,0.17155742340949842
stage_a_to_original,SA-D015,development,D023,,0.43160613686741794
stage_a_to_original,SA-D015,development,D024,,0.68612568795911699
stage_a_to_original,SA-D015,development,D025,,0.88304555275677055
stage_a_to_original,SA-D015,development,D026,,0.56225966426201868
stage_a_to_original,SA-D015,development,D027,,0.75470674861115916
stage_a_to_original,SA-D015,development,D028,,0.41552263027367287
stage_a_to_original,SA-D015,development,D029,,0.38399581267353622
stage_a_to_original,SA-D015,development,D030,,0.87675178737289627
stage_a_to_original,SA-D015,development,D031,,0.44657842957201604
stage_a_to_original,SA-D015,development,D032,,0.47600380639976758
stage_a_to_original,SA-D015,development,D033,,0.69674236831796299
stage_a_to_original,SA-D015,development,D034,,0.605574817779853
stage_a_to_original,SA-D015,development,D035,,0.63803155927830923
stage_a_to_original,SA-D015,development,D036,,0.65553785598151137
stage_a_to_original,SA-D015,development,D037,,0.36817054479960148
stage_a_to_original,SA-D015,development,D038,,0.37897547246833424
stage_a_to_original,SA-D015,development,D039,,0.74280879479115736
stage_a_to_original,SA-D015,development,D040,,1.1597154880980951
stage_a_to_original,SA-D015,development,D041,,0.95427461810297931
stage_a_to_original,SA-D015,development,D042,,1.6078439119392962
stage_a_to_original,SA-D015,development,D043,,1.4698643423168896
stage_a_to_original,SA-D015,development,D044,,0.99685125876714298
stage_a_to_original,SA-D015,development,D045,,1.7674629647204361
stage_a_to_original,SA-D015,development,D046,,0.84868543339528746
stage_a_to_original,SA-D015,development,D047,,1.380118130173523
stage_a_to_original,SA-D015,development,D048,,1.4431200360324279
stage_a_to_original,SA-D015,development,D049,,1.4531608555226363
stage_a_to_original,SA-D015,development,D050,,1.4829753176755021
stage_a_to_original,SA-D015,development,D051,,1.2235837046680489
stage_a_to_original,SA-D015,development,D052,,1.1449000395498172
stage_a_to_original,SA-D015,development,D053,,1.4131175022839122
stage_a_to_original,SA-D015,development,D054,,1.185311390373996
stage_a_to_original,SA-D015,development,D055,,1.4593615585581206
stage_a_to_original,SA-D015,development,D056,,1.2920247530032973
stage_a_to_original,SA-D015,development,D057,,1.5876002641416185
stage_a_to_original,SA-D015,development,D058,,1.7217147774073502
stage_a_to_original,SA-D015,development,D059,,0.98789297543823429
stage_a_to_original,SA-D015,development,D060,,0.81012295513621002
stage_a_to_original,SA-D015,development,D061,,0.95839467837606274
stage_a_to_original,SA-D015,development,D062,,1.1499994319062223
stage_a_to_original,SA-D015,development,D063,,0.70406970681010705
stage_a_to_original,SA-D015,development,D064,,1.5306203941772971
stage_a_to_original,SA-D015,development,D065,,1.2792128272589034
stage_a_to_original,SA-D015,development,D066,,1.3643878098706028
stage_a_to_original,SA-D015,development,D067,,1.1491668349773823
stage_a_to_original,SA-D015,development,D068,,0.93483012419929301
stage_a_to_original,SA-D015,development,D069,,1.3939461075473583
stage_a_to_original,SA-D015,development,D070,,0.88625167461979026
stage_a_to_original,SA-D015,development,D071,,1.4673875861521091
stage_a_to_original,SA-D015,development,D072,,1.1872587766504623
stage_a_to_original,SA-D015,development,D073,,1.2601128042207714
stage_a_to_original,SA-D015,development,D074,,1.474083663476373
stage_a_to_original,SA-D015,development,D075,,1.2313002537195525
stage_a_to_original,SA-D015,development,D076,,0.95972001581139288
stage_a_to_original,SA-D015,development,D077,,1.5909833448896731
stage_a_to_original,SA-D015,development,D078,,0.77325573440789586
stage_a_to_original,SA-D015,development,D079,,1.1950898994666552
stage_a_to_original,SA-D015,development,D080,,1.3169701444875579
stage_a_to_original,SA-D015,development,D081,,1.4853032507818758
stage_a_to_original,SA-D015,development,D082,,1.2980789615640063
stage_a_to_original,SA-D015,development,D083,,1.0862311481488065
stage_a_to_original,SA-D015,development,D084,,1.091889959315302
stage_a_to_original,SA-D015,development,D085,,1.3930764131645639
stage_a_to_original,SA-D015,development,D086,,1.5650919591963057
stage_a_to_original,SA-D015,development,D087,,1.9714297358616679
stage_a_to_original,SA-D015,development,D088,,1.4047857148667617
stage_a_to_original,SA-D015,development,D089,,1.5024107639801418
stage_a_to_original,SA-D015,development,D090,,1.5539046022077856
stage_a_to_original,SA-D015,development,D091,,0.96171007986978541
stage_a_to_original,SA-D015,development,D092,,1.1121901376561563
stage_a_to_original,SA-D015,development,D093,,1.0444929638640015
stage_a_to_original,SA-D015,development,D094,,0.93888326606526973
stage_a_to_original,SA-D015,development,D095,,1.3768204073033337
stage_a_to_original,SA-D015,development,D096,,1.4832935746747884
stage_a_to_original,SA-D015,development,D097,,1.4149653605858352
stage_a_to_original,SA-D015,development,D098,,1.5394552718113632
stage_a_to_original,SA-D015,development,D099,,1.1877925158414637
stage_a_to_original,SA-D016,development,D000,,0.85249337154260152
stage_a_to_original,SA-D016,development,D001,,0.56711374004475512
stage_a_to_original,SA-D016,development,D002,,0.89113724447905152
stage_a_to_original,SA-D016,development,D003,,1.5909538368101415
stage_a_to_original,SA-D016,development,D004,,2.0287616989859374
stage_a_to_original,SA-D016,development,D005,,0.72378977066486361
stage_a_to_original,SA-D016,development,D006,,0.90820734103727518
stage_a_to_original,SA-D016,development,D007,,0.78007912176416561
stage_a_to_original,SA-D016,development,D008,,0.64433824361280434
stage_a_to_original,SA-D016,development,D009,,0.43796845785289212
stage_a_to_original,SA-D016,development,D010,,0.48628533835777332
stage_a_to_original,SA-D016,development,D011,,0.96331547751952384
stage_a_to_original,SA-D016,development,D012,,0.54936378717668233
